customer_id,account_open_date,age,gender,region,urban,education_level,employment_status,KYC_verified,uses_equity_mobile_app,uses_equitel,mpesa_linked_to_bank,equity_mobile_sessions_last_30d,equity_mobile_txn_count_last_90d,mpesa_cash_in_count,mpesa_cash_out_count,num_deposits_last_90d,num_withdrawals_last_90d,equity_mobile_trans_volume_last_90d,avg_balance_last_6m,mshwari_savings_balance,mshwari_loans_count,fuliza_overdraft_amt,loan_applications_count,loan_repayment_rate,branch_visits_count_last_year,complaints_count_last_year,churn_probability,churned,churn_date
CUST04184,2022-02-01,59,Male,Central,0,Secondary,Employed,Yes,1,0,0,2,13,0,1,2,3,40381.96,30481.65,2753.33,0,1587.46,0,0.8234,4,0,0.17881571072359378,0,
CUST04185,2023-05-09,44,Female,Central,1,Tertiary,Informal,Yes,1,1,1,22,5,16,25,2,8,82404.92,50997.98,2985.99,3,787.99,2,0.7653,2,2,0.06614339079001348,0,
CUST04186,2024-11-15,32,Female,Nairobi,1,Tertiary,Employed,Yes,1,0,1,1,21,9,5,5,6,40818.52,125372.55,2199.16,1,4018.1,2,0.6302,2,0,0.01799259348850988,0,
CUST04187,2024-12-16,41,Female,Nairobi,1,Secondary,Informal,Yes,1,0,1,7,11,12,5,8,3,73779.29,23474.36,5752.95,0,2657.65,0,0.5029,1,1,0.16873384173761952,0,
CUST04188,2022-02-08,43,Female,Nairobi,1,Tertiary,Employed,Yes,1,1,1,8,35,0,13,4,5,31976.84,47251.71,0.0,4,2496.25,2,0.4285,0,0,0.07068583258462657,0,
CUST04189,2024-04-08,38,Male,Coast,0,Primary,Self-employed,No,1,0,0,5,14,2,0,3,4,55362.18,35760.97,3902.67,1,9207.89,1,0.862,0,1,0.23679913452712573,0,
CUST04190,2024-08-19,55,Male,Nairobi,1,Primary,Employed,Yes,0,0,1,0,7,8,6,1,7,213980.75,36139.66,0.0,1,2371.36,1,0.6747,0,1,0.030683027904460283,0,
CUST04191,2024-06-22,35,Male,Western,0,Secondary,Employed,Yes,1,0,0,4,14,2,2,8,0,51329.62,48971.18,6193.7,0,3742.47,1,0.7237,0,1,0.14194693407111705,1,2024-10-21
CUST04192,2022-10-15,54,Female,Coast,0,Secondary,Self-employed,Yes,0,1,1,0,6,1,1,6,4,42499.81,27561.86,2898.94,1,1611.52,1,0.8689,4,0,0.12736097852130893,1,2023-07-14
CUST04193,2023-01-10,20,Female,Central,0,Secondary,Informal,Yes,1,0,1,0,11,4,1,7,7,48406.48,148695.53,0.0,2,1604.93,1,0.779,3,0,0.010770732293518968,0,
CUST04194,2022-08-14,27,Female,Rift Valley,0,Primary,Self-employed,Yes,1,0,1,6,7,6,0,4,3,37939.14,36616.42,3000.95,1,4658.65,1,0.8296,2,0,0.13362359232924398,1,2024-01-26
CUST04195,2022-12-02,60,Female,Coast,0,Secondary,Employed,Yes,0,0,0,0,12,1,3,11,1,33976.9,23975.21,0.0,3,2521.47,0,0.8202,2,0,0.3070131493862833,1,2024-06-21
CUST04196,2022-05-23,56,Male,Nairobi,1,Secondary,Self-employed,Yes,1,0,1,6,4,1,10,2,4,73613.69,88661.92,0.0,2,825.46,0,0.871,1,0,0.03146286370914377,0,
CUST04197,2022-01-18,29,Female,Central,1,Secondary,Employed,Yes,1,0,1,27,9,8,16,5,10,40765.06,16969.97,9745.02,3,3830.56,1,0.9322,4,0,0.12915235278048096,1,2024-12-08
CUST04198,2024-01-16,34,Male,Nairobi,1,Primary,Self-employed,Yes,0,1,1,0,36,4,2,4,4,117842.1,120833.73,0.0,2,2561.92,1,0.7177,0,0,0.010079198144470012,0,
CUST04199,2023-08-10,30,Male,Nairobi,1,Secondary,Employed,Yes,1,0,1,5,18,2,8,3,8,109355.53,90933.2,6448.25,1,2089.19,6,0.8447,2,0,0.01588964768869608,0,
CUST04200,2022-06-02,45,Male,Nairobi,1,Secondary,Informal,Yes,0,1,1,0,20,7,12,0,3,50520.37,72899.61,0.0,2,599.34,2,0.4016,3,0,0.05481038250497769,0,
CUST04201,2023-06-10,32,Male,Central,0,Secondary,Informal,Yes,0,0,1,0,14,13,3,1,7,39802.18,80110.32,0.0,5,931.86,3,0.8373,4,0,0.060790341312802455,0,
CUST04202,2024-02-11,28,Female,Nairobi,1,Secondary,Self-employed,Yes,1,0,1,7,10,18,18,9,9,120441.99,13413.8,0.0,4,2600.35,0,0.8074,0,1,0.09261538319299208,0,
CUST04203,2022-08-23,40,Female,Western,0,Secondary,Employed,Yes,1,1,0,6,22,2,2,1,1,88051.86,58327.96,0.0,0,2855.61,0,0.9569,2,0,0.044009232589675464,0,
CUST04204,2024-07-04,33,Female,Western,0,Secondary,Informal,Yes,0,0,0,0,6,6,0,1,1,46581.34,20903.58,0.0,6,1003.98,5,0.8672,3,1,0.40347448178660217,0,
CUST04205,2022-05-08,34,Male,Western,1,Primary,Employed,Yes,1,1,1,7,65,4,6,0,7,27328.91,76048.98,8228.06,1,1261.48,4,0.9441,4,0,0.013072706102226342,0,
CUST04206,2024-04-24,47,Male,Nairobi,1,None,Employed,Yes,1,0,1,3,3,12,5,6,0,145228.54,21654.15,13895.48,1,9663.38,2,0.8278,0,1,0.06895185616530687,0,
CUST04207,2023-12-12,29,Female,Nairobi,1,Secondary,Employed,Yes,1,1,1,4,29,5,8,10,2,22298.44,65986.73,0.0,4,334.9,2,0.7178,1,0,0.04631222780125048,0,
CUST04208,2023-03-10,46,Male,Rift Valley,1,Tertiary,Informal,Yes,1,1,1,1,14,4,3,2,5,197048.26,22154.42,2163.16,3,3891.68,0,0.7988,4,0,0.020138078279140673,0,
CUST04209,2023-06-06,59,Male,Nairobi,1,Tertiary,Employed,Yes,1,0,1,20,8,7,5,0,2,28825.99,229162.72,0.0,0,987.8,1,0.9131,0,0,0.0021980529803578676,0,
CUST04210,2024-07-26,35,Female,Western,0,Secondary,Unemployed,Yes,0,0,1,0,6,10,2,12,6,107427.98,30208.48,0.0,2,721.49,2,0.688,4,0,0.13342692279418178,1,2024-12-11
CUST04211,2024-01-27,26,Female,Rift Valley,0,Secondary,Informal,Yes,0,0,1,0,4,7,2,3,2,34801.52,10360.0,3417.02,0,2118.65,0,0.6533,0,0,0.2844926649985519,1,2024-07-03
CUST04212,2023-08-01,49,Female,Rift Valley,1,Tertiary,Informal,Yes,1,0,1,2,40,8,5,3,1,84400.82,63477.95,0.0,2,1037.29,1,0.8896,0,0,0.028724178754178105,0,
CUST04213,2022-07-17,40,Male,Nairobi,1,Tertiary,Self-employed,Yes,1,1,1,6,2,0,8,7,4,30664.81,55389.28,15988.18,4,2696.18,0,0.7122,2,0,0.06150882613704144,0,
CUST04214,2023-08-02,52,Female,Coast,1,Tertiary,Employed,Yes,1,1,1,16,2,0,9,2,5,32947.36,28519.79,0.0,2,2056.94,1,0.6963,0,1,0.1551023097290155,1,2024-07-05
CUST04215,2022-03-11,65,Female,Nairobi,1,None,Self-employed,Yes,0,0,1,0,20,2,0,4,7,43420.62,10500.81,0.0,2,1299.51,2,0.663,0,0,0.17663750000998266,1,2023-11-30
CUST04216,2022-01-16,30,Female,Western,0,Secondary,Informal,Yes,0,0,0,0,5,1,2,5,1,31854.13,4413.38,3493.71,1,4272.28,0,0.9863,2,0,0.4409566092397651,1,2023-05-02
CUST04217,2022-07-04,58,Male,Nairobi,1,Secondary,Self-employed,Yes,1,1,1,5,7,7,8,6,2,75237.12,132880.61,2047.34,0,4891.0,1,0.8381,0,1,0.008844350175230524,0,
CUST04218,2022-11-13,32,Male,Northeastern,0,Primary,Employed,No,1,0,1,13,5,12,4,0,4,29670.87,104986.98,7912.52,2,4327.03,2,0.9382,2,0,0.02771378647304924,0,
CUST04219,2024-02-12,40,Female,Western,1,Secondary,Self-employed,Yes,1,1,1,13,36,4,2,8,5,68577.79,95493.26,6913.79,1,3669.84,1,0.8016,1,0,0.015125720730218102,0,
CUST04220,2022-11-04,32,Female,Nairobi,1,Primary,Employed,Yes,1,0,1,11,25,3,3,5,8,66940.18,37926.82,0.0,0,416.02,0,0.6909,1,0,0.06177317163971436,0,
CUST04221,2022-01-04,39,Female,Nairobi,1,Secondary,Informal,Yes,0,0,1,0,18,12,1,7,1,80580.28,96976.71,0.0,2,1742.43,3,0.8804,5,0,0.03381922447096608,0,
CUST04222,2023-08-30,58,Female,Rift Valley,0,Secondary,Informal,No,0,0,1,0,9,5,5,6,2,25186.79,16161.32,5042.2,4,6369.92,0,0.6334,5,0,0.28015469350830186,0,
CUST04223,2023-12-21,46,Female,Nairobi,1,Primary,Employed,Yes,1,1,1,7,11,7,3,9,0,84646.79,87616.44,2738.57,4,1658.76,1,0.7556,2,0,0.015840933072056442,0,
CUST04224,2024-05-19,36,Male,Nairobi,1,Secondary,Employed,Yes,1,0,1,13,10,18,3,2,0,86094.35,41918.09,0.0,2,2047.82,0,0.747,0,0,0.04208887560555575,0,
CUST04225,2023-04-07,32,Female,Central,0,Primary,Informal,Yes,0,0,0,0,4,3,1,8,1,88726.54,17521.13,2281.74,2,2171.03,1,0.734,2,0,0.2401722278556337,0,
CUST04226,2023-11-06,42,Female,Western,1,Tertiary,Employed,Yes,1,0,1,24,29,4,25,0,2,141202.84,62436.26,0.0,3,477.61,0,0.9238,0,0,0.015018671917540896,0,
CUST04227,2024-09-07,27,Female,Nairobi,1,Primary,Self-employed,Yes,0,0,0,0,19,7,8,1,4,42613.97,123071.69,0.0,0,2374.1,1,0.8349,0,0,0.022827577474672976,0,
CUST04228,2024-12-16,23,Female,Coast,0,Secondary,Self-employed,Yes,1,0,1,4,5,1,3,2,4,19959.24,64423.02,1162.69,4,1673.11,1,0.953,4,0,0.08834603345973772,0,
CUST04229,2023-08-18,22,Male,Rift Valley,1,Secondary,Self-employed,Yes,1,0,1,24,7,3,13,4,2,52307.51,61013.83,0.0,3,3846.93,1,0.6391,0,0,0.04152705861485657,0,
CUST04230,2023-04-23,49,Male,Northeastern,0,Secondary,Employed,Yes,0,0,1,0,11,15,1,6,2,39220.5,19692.51,3083.6,3,1328.07,0,0.8901,2,1,0.23237460983415406,0,
CUST04231,2024-04-15,59,Female,Nairobi,1,Secondary,Self-employed,Yes,0,0,1,0,7,5,8,6,4,117763.13,78273.63,7155.39,0,2470.26,4,0.34,2,0,0.03742548981891892,0,
CUST04232,2024-06-16,22,Male,Western,0,Tertiary,Informal,Yes,0,0,1,0,1,4,0,0,0,16834.54,12617.2,0.0,1,5388.32,0,0.8487,3,0,0.39564370945362637,0,
CUST04233,2023-09-09,34,Male,Central,1,Secondary,Informal,Yes,1,1,0,20,21,0,4,2,2,47360.68,37198.0,2079.06,0,1760.1,2,0.6931,4,0,0.09438023522424512,1,2024-08-08
CUST04234,2024-11-12,33,Male,Nairobi,1,None,Employed,Yes,1,0,1,6,6,9,2,11,2,35759.58,31773.11,209.5,2,205.2,1,0.5744,2,1,0.13120241365014404,0,
CUST04235,2023-10-16,53,Female,Nairobi,1,Tertiary,Employed,Yes,1,0,1,17,16,4,3,3,6,167773.25,41030.25,2720.63,1,925.7,0,0.9554,0,0,0.020344383456486606,0,
CUST04236,2022-10-01,47,Female,Rift Valley,0,Secondary,Self-employed,Yes,0,0,1,0,15,1,1,2,2,56785.37,38934.06,613.02,0,6883.5,0,0.9146,0,0,0.14116222322527955,1,2023-06-01
CUST04237,2022-09-11,41,Female,Central,1,Primary,Self-employed,No,1,0,1,15,45,29,3,14,4,167725.35,39870.9,5945.49,0,2923.79,2,0.6001,0,0,0.014976925474632696,0,
CUST04238,2022-04-12,54,Female,Coast,0,Secondary,Informal,Yes,0,0,1,0,5,1,3,3,2,21795.52,17109.67,0.0,3,3494.9,3,0.5574,3,0,0.32259825410647963,1,2023-07-24
CUST04239,2023-02-02,59,Male,Western,1,Primary,Informal,Yes,1,0,1,5,9,64,10,1,1,50566.67,46724.39,3686.99,1,957.19,3,0.6494,1,0,0.056322897460956256,0,
CUST04240,2022-06-16,31,Female,Central,1,Secondary,Employed,Yes,1,0,1,6,7,4,1,4,5,68848.46,40356.71,2890.92,2,1889.14,0,0.9432,2,1,0.08656818321379124,0,
CUST04241,2024-06-15,41,Male,Central,1,Secondary,Self-employed,Yes,1,0,1,6,1,27,12,1,10,22421.34,144466.85,0.0,3,661.47,0,0.975,0,0,0.014869397926429849,0,
CUST04242,2022-05-21,33,Female,Coast,0,Primary,Self-employed,Yes,0,0,1,0,12,6,2,2,8,66382.9,28000.78,4919.6,2,5401.58,0,0.8605,1,1,0.2283977389177519,1,2023-11-20
CUST04243,2024-12-12,49,Female,Coast,1,Secondary,Employed,Yes,0,1,1,0,1,8,10,11,3,21073.53,34995.96,6810.07,2,1266.41,4,0.8217,0,1,0.22882374683587073,0,
CUST04244,2024-09-27,40,Male,Western,1,Primary,Employed,Yes,0,1,1,0,11,8,1,5,4,26470.58,34907.67,8497.72,0,3882.23,2,0.9337,3,0,0.13761152552841682,0,
CUST04245,2023-03-06,23,Male,Rift Valley,0,Tertiary,Informal,Yes,1,0,1,3,11,6,0,1,3,31860.5,45203.96,1365.69,0,1774.29,3,0.8654,3,0,0.09017212089905421,1,2023-05-20
CUST04246,2023-01-29,38,Female,Central,1,Tertiary,Informal,Yes,1,0,0,4,49,1,2,0,4,20528.36,65455.03,13929.45,3,2029.28,1,0.6406,1,0,0.03565146881644672,0,
CUST04247,2023-07-20,27,Female,Nairobi,1,Primary,Informal,Yes,1,1,1,11,4,9,0,2,5,62078.82,32093.03,0.0,1,864.57,3,0.5748,2,0,0.08696811565235081,1,2024-06-15
CUST04248,2022-01-13,58,Female,Nairobi,1,Secondary,Employed,Yes,1,0,1,7,20,23,6,8,3,52087.08,161358.09,0.0,0,2566.84,1,0.8816,0,0,0.007064412018199529,0,
CUST04249,2022-10-10,31,Male,Central,1,None,Self-employed,Yes,1,1,1,20,20,10,7,14,2,28982.9,238113.45,934.66,4,804.26,1,0.6509,1,0,0.0013920963756557175,0,
CUST04250,2023-09-18,51,Female,Rift Valley,0,Secondary,Employed,Yes,1,0,1,13,3,13,3,3,5,26221.14,38601.53,0.0,0,1781.91,0,0.8774,3,1,0.2700500054572161,1,2024-06-15
CUST04251,2022-08-12,40,Female,Nairobi,1,Tertiary,Informal,No,0,0,1,0,1,6,5,2,3,37478.27,137924.23,14033.77,4,1148.99,1,0.9524,5,0,0.017893598372947545,0,
CUST04252,2023-07-15,53,Female,Nairobi,1,Primary,Employed,Yes,1,0,1,6,20,8,14,7,2,58221.6,94476.53,0.0,1,2673.4,2,0.8467,1,0,0.024170818741012567,0,
CUST04253,2023-09-15,48,Male,Coast,1,Primary,Employed,Yes,0,1,1,0,10,6,6,0,7,254715.25,62247.99,0.0,2,1772.05,0,0.9633,1,0,0.007145748937418825,0,
CUST04254,2023-01-16,42,Female,Central,0,Secondary,Employed,No,0,0,1,0,5,1,3,4,3,31198.82,12384.37,0.0,2,1951.98,4,0.9272,3,1,0.3441030868103211,1,2023-08-30
CUST04255,2022-03-19,48,Female,Nairobi,1,Secondary,Employed,Yes,0,0,1,0,15,8,3,3,1,146746.79,170591.62,4375.91,3,250.31,3,0.9945,1,2,0.0026892554845094974,0,
CUST04256,2022-04-18,34,Male,Nairobi,1,Primary,Employed,Yes,1,0,1,6,14,12,0,2,1,8584.33,26665.63,5738.82,3,2353.35,5,0.9993,2,0,0.1316909656561547,1,2024-01-04
CUST04257,2024-03-14,29,Male,Coast,1,Primary,Self-employed,Yes,1,0,1,9,11,19,4,4,7,23278.06,229534.33,10811.74,3,7957.34,3,0.8184,3,0,0.002230474521953984,0,
CUST04258,2023-03-12,30,Female,Northeastern,0,Primary,Employed,Yes,1,1,1,3,9,13,7,4,2,51223.96,41195.41,0.0,4,888.34,3,0.9218,1,0,0.09561259114750686,1,2024-03-10
CUST04259,2022-04-29,24,Female,Rift Valley,0,None,Employed,Yes,1,0,1,9,13,4,7,6,5,23543.75,70449.7,0.0,1,6673.42,2,0.807,2,0,0.06495889868619498,0,
CUST04260,2023-10-25,37,Male,Northeastern,0,Secondary,Unemployed,Yes,0,0,1,0,5,0,1,3,1,28520.6,42256.93,6188.97,4,1247.17,1,0.532,4,0,0.2519840223239586,0,
CUST04261,2022-03-09,47,Female,Central,0,Primary,Self-employed,Yes,1,0,1,0,21,0,4,5,4,66039.62,30938.78,1579.23,3,1645.75,1,0.8684,3,0,0.10657044794988134,1,2022-08-17
CUST04262,2024-11-30,55,Female,Rift Valley,1,Primary,Employed,Yes,1,0,1,11,21,12,2,13,4,86497.0,70732.62,0.0,2,5238.59,2,0.5029,2,0,0.024437698264210297,0,
CUST04263,2022-08-17,58,Female,Central,1,Tertiary,Self-employed,Yes,1,0,1,3,4,6,0,1,4,29084.82,31777.22,0.0,2,1901.9,1,0.6266,4,0,0.1266115001379429,1,2024-04-03
CUST04264,2023-03-19,50,Male,Western,0,None,Employed,Yes,1,0,1,3,19,1,1,2,2,95269.94,22929.16,3582.61,1,4077.72,0,0.7219,2,0,0.08791673203377705,1,2024-03-15
CUST04265,2024-09-06,37,Female,Coast,0,Tertiary,Employed,Yes,1,0,0,7,8,0,3,1,0,35069.88,36735.3,0.0,1,3965.57,1,0.9671,1,0,0.17820229021042497,0,
CUST04266,2023-10-29,56,Female,Rift Valley,0,Secondary,Informal,Yes,0,0,0,0,6,0,1,1,2,48890.47,61534.0,4715.15,2,1849.95,0,0.7062,1,0,0.17809624846312191,0,
CUST04267,2022-05-10,26,Male,Central,0,Secondary,Informal,Yes,0,1,1,0,6,0,4,1,10,53022.08,31141.76,0.0,2,5647.17,2,0.7775,2,0,0.14944796010888892,1,2024-07-30
CUST04268,2023-05-06,34,Male,Central,0,Tertiary,Informal,Yes,1,0,1,0,0,0,0,0,2,20953.41,33495.29,0.0,3,3739.27,3,0.534,5,0,0.23288577695954146,0,
CUST04269,2023-10-12,30,Female,Western,0,Secondary,Employed,Yes,1,1,1,4,29,3,1,0,1,28103.45,27968.09,737.31,1,2069.75,1,0.6592,2,0,0.15237149762746777,0,
CUST04270,2023-12-03,36,Male,Northeastern,0,None,Self-employed,Yes,1,0,1,5,2,0,5,2,4,54198.22,14861.35,8097.41,2,2660.96,2,0.6604,2,0,0.17897388143274617,1,2024-06-01
CUST04271,2023-05-13,49,Female,Coast,0,Tertiary,Self-employed,Yes,0,1,1,0,9,5,3,0,2,43489.23,15045.97,0.0,2,3910.65,1,0.7052,5,1,0.2979363077105198,1,2024-02-20
CUST04272,2022-12-18,28,Female,Central,0,Secondary,Informal,Yes,1,0,1,2,11,5,7,1,8,27697.38,11725.91,6286.27,1,4072.47,2,0.5432,4,0,0.211788069015179,1,2024-07-05
CUST04273,2023-11-14,31,Male,Central,0,Tertiary,Informal,Yes,1,1,0,1,2,1,1,1,0,37877.07,62982.15,0.0,3,1679.61,0,0.7015,0,0,0.09350370997539244,0,
CUST04274,2022-08-28,23,Female,Nairobi,1,Primary,Employed,Yes,1,1,0,25,7,1,3,0,3,177787.05,56437.68,0.0,0,6271.09,1,0.8937,1,1,0.018031558900449534,0,
CUST04275,2023-03-17,39,Female,Nairobi,1,Primary,Informal,Yes,1,1,1,0,17,10,2,8,2,146680.18,81166.67,7490.22,0,1256.77,1,0.7914,0,0,0.009376318521369265,0,
CUST04276,2024-01-09,33,Female,Rift Valley,0,Tertiary,Self-employed,Yes,1,0,1,15,4,1,1,0,2,54223.45,29452.48,0.0,1,11233.05,2,0.6669,2,0,0.17353109301389272,1,2024-04-20
CUST04277,2023-05-31,47,Male,Central,1,Secondary,Informal,Yes,1,1,1,3,17,15,10,7,3,105915.61,15914.68,1807.23,1,2442.19,3,0.6628,0,0,0.05609416078097428,0,
CUST04278,2022-01-01,30,Female,Rift Valley,0,Secondary,Informal,Yes,0,1,1,0,4,1,3,0,1,54347.8,40257.59,0.0,1,1373.9,2,0.468,1,0,0.14773980950641627,0,
CUST04279,2024-12-09,60,Female,Western,0,Secondary,Informal,No,1,1,1,2,12,4,5,3,3,36147.12,10873.62,6030.41,1,660.27,4,0.6435,4,0,0.1588915189596251,0,
CUST04280,2022-10-19,47,Male,Nairobi,1,Secondary,Self-employed,Yes,1,0,1,5,16,15,11,3,2,30989.52,54145.04,0.0,2,1020.56,1,0.9328,1,0,0.07298835552447548,0,
CUST04281,2022-12-04,62,Female,Rift Valley,1,Tertiary,Self-employed,No,0,0,1,0,1,2,17,4,6,39493.74,20920.07,5725.55,1,3160.12,1,0.7903,1,0,0.21134788753789707,1,2024-02-15
CUST04282,2022-01-13,56,Male,Western,0,Primary,Employed,Yes,0,0,1,0,2,2,2,5,0,81080.31,96076.56,0.0,2,2286.51,2,0.9325,3,0,0.030344502894476814,0,
CUST04283,2022-07-15,31,Female,Nairobi,1,Tertiary,Self-employed,Yes,1,0,1,10,8,6,2,7,2,152369.61,89248.39,0.0,0,5754.54,0,0.8506,4,0,0.015038217669564313,0,
CUST04284,2022-05-03,51,Female,Central,1,Primary,Unemployed,Yes,1,1,1,6,46,15,0,3,10,93965.44,24072.02,0.0,1,969.1,0,0.6802,3,1,0.04753407749035985,0,
CUST04285,2022-02-05,25,Female,Nairobi,1,Secondary,Employed,Yes,0,1,1,0,20,22,2,1,5,27048.97,36315.92,7415.01,1,2941.19,1,0.7963,1,0,0.09488824710374603,0,
CUST04286,2022-01-19,35,Male,Central,1,Tertiary,Employed,Yes,1,0,1,19,13,13,2,9,2,56477.71,27035.99,0.0,0,1622.59,0,0.7212,1,0,0.08947319146756834,1,2023-10-24
CUST04287,2023-11-26,32,Female,Nairobi,1,Secondary,Self-employed,No,1,0,1,10,15,10,9,1,4,192283.37,57583.34,0.0,2,3383.75,1,0.885,3,0,0.010431588980884803,0,
CUST04288,2022-03-15,46,Male,Northeastern,1,Secondary,Employed,Yes,1,0,1,8,4,1,7,1,2,76351.53,46966.75,0.0,3,919.72,1,0.5889,0,0,0.06955568837061231,0,
CUST04289,2022-05-18,47,Male,Western,1,Tertiary,Employed,Yes,1,0,1,21,23,7,20,2,0,51814.06,49560.67,0.0,3,525.68,2,0.9095,0,0,0.0584423697935368,0,
CUST04290,2022-11-15,29,Male,Nairobi,1,Primary,Unemployed,Yes,0,0,1,0,10,3,6,12,2,20245.65,75560.74,5902.83,1,2417.35,1,0.301,3,0,0.08081817738969627,0,
CUST04291,2024-08-02,28,Female,Nairobi,1,Secondary,Employed,Yes,0,1,1,0,3,13,2,6,5,63425.32,25107.85,4615.4,2,3893.72,3,0.5659,0,0,0.14051304987975707,0,
CUST04292,2022-01-23,54,Female,Nairobi,1,Tertiary,Employed,Yes,1,0,1,7,23,8,13,3,9,107633.04,47899.16,0.0,0,1058.96,1,0.833,1,1,0.04283052698531396,0,
CUST04293,2023-11-01,48,Male,Coast,0,Secondary,Self-employed,Yes,0,0,1,0,1,2,3,0,2,52126.32,112538.72,2736.08,4,7741.8,1,0.7578,1,0,0.04804099414417866,0,
CUST04294,2023-02-22,61,Male,Central,1,Secondary,Informal,No,1,1,1,0,48,8,21,5,12,117091.2,23631.55,6373.88,2,6598.37,2,0.5454,1,0,0.0345343478346322,0,
CUST04295,2024-05-18,35,Female,Rift Valley,0,Tertiary,Employed,Yes,1,0,0,2,8,2,5,6,2,34274.3,78320.58,0.0,4,3369.8,0,0.9384,0,0,0.1009026505153043,0,
CUST04296,2024-08-08,36,Male,Rift Valley,1,Tertiary,Employed,Yes,1,0,1,4,15,15,6,7,4,29058.37,17778.91,10161.65,3,2712.74,2,0.9606,2,0,0.14701574951272017,1,2024-09-04
CUST04297,2024-02-17,35,Male,Coast,1,Tertiary,Informal,Yes,1,0,0,13,7,0,4,8,4,48684.34,26277.59,0.0,2,3637.64,1,0.6587,1,0,0.15620136804633902,0,
CUST04298,2024-10-10,29,Female,Coast,1,Secondary,Employed,Yes,0,1,0,0,21,4,1,4,4,36590.42,19457.19,0.0,1,4328.08,2,0.7284,2,0,0.1650506263825737,0,
CUST04299,2024-04-04,38,Male,Western,0,None,Employed,Yes,1,0,0,5,9,2,0,6,0,29661.01,40233.91,0.0,0,1715.65,0,0.7351,1,0,0.1429225145274254,0,
CUST04300,2023-11-07,32,Male,Coast,0,Tertiary,Employed,Yes,1,0,1,3,15,2,4,3,6,32311.15,46693.85,9858.12,2,5325.15,0,0.9878,2,0,0.08441842580126233,0,
CUST04301,2024-12-13,30,Male,Western,0,Tertiary,Informal,Yes,1,0,1,6,6,1,0,2,1,16080.52,20072.3,3289.75,1,5828.4,0,0.4709,3,0,0.31385936888637933,0,
CUST04302,2022-03-12,42,Female,Northeastern,0,Secondary,Informal,Yes,0,0,1,0,11,3,2,2,3,32550.37,46808.85,0.0,0,1474.14,0,0.3397,3,1,0.2564810440692529,1,2023-06-22
CUST04303,2023-10-13,25,Female,Rift Valley,1,Primary,Self-employed,Yes,0,0,1,0,27,3,4,3,0,38980.9,107653.47,21438.83,0,778.12,0,0.8219,3,1,0.028989983800041072,0,
CUST04304,2022-08-28,38,Male,Nairobi,1,Tertiary,Unemployed,Yes,1,0,1,6,6,2,19,9,0,134960.76,7878.05,0.0,0,5343.0,2,0.4443,1,0,0.07796662464697268,0,
CUST04305,2022-12-05,45,Female,Nairobi,1,Secondary,Employed,Yes,0,0,1,0,11,5,7,4,3,43233.94,68673.74,0.0,2,12781.27,1,0.7337,1,1,0.06043830162854045,0,
CUST04306,2023-11-07,65,Male,Coast,1,None,Employed,Yes,0,1,1,0,11,11,2,6,4,187771.26,24858.71,5920.41,1,2297.62,2,0.7591,1,0,0.0366555625119171,0,
CUST04307,2023-10-23,33,Male,Rift Valley,0,Secondary,Self-employed,No,0,0,0,0,18,1,2,4,2,49198.25,40596.89,0.0,1,411.98,1,0.8676,2,0,0.18292721438989615,0,
CUST04308,2023-08-12,24,Female,Northeastern,0,Tertiary,Informal,Yes,1,0,1,3,3,1,3,7,1,67553.09,33252.05,0.0,1,2646.46,2,0.6871,0,0,0.13314407604616477,0,
CUST04309,2023-08-02,49,Female,Western,1,Secondary,Employed,No,1,0,1,3,9,17,6,3,4,48211.0,40750.26,3216.49,0,5670.68,1,0.8842,1,0,0.0910784350286655,0,
CUST04310,2023-07-31,32,Female,Coast,1,Secondary,Employed,Yes,1,0,1,9,4,8,1,1,0,68891.77,186462.16,18025.96,1,1253.79,2,0.9783,0,0,0.00366036976394582,0,
CUST04311,2022-08-16,51,Female,Central,1,Secondary,Employed,Yes,1,0,1,3,13,4,11,2,6,50677.99,41423.39,5640.77,2,1613.6,1,0.8132,0,0,0.06793444376532319,0,
CUST04312,2023-07-12,56,Female,Rift Valley,0,Secondary,Informal,Yes,0,0,1,0,5,5,6,6,4,19693.83,16376.54,3474.29,3,880.89,0,0.7826,0,0,0.41544172844363403,1,2023-10-01
CUST04313,2022-12-04,27,Male,Central,1,Secondary,Employed,Yes,1,0,1,2,28,9,2,2,9,41435.45,72867.66,6808.08,3,1899.67,1,0.926,0,0,0.03203759800902369,0,
CUST04314,2022-12-10,36,Female,Nairobi,1,Primary,Self-employed,Yes,1,0,1,10,7,18,8,2,2,54420.78,23936.7,0.0,3,618.54,1,0.7814,2,0,0.12327495129177622,0,
CUST04315,2023-12-21,59,Female,Western,1,Secondary,Employed,Yes,1,1,1,4,12,5,2,2,5,49331.18,28756.06,9793.61,3,3390.54,0,0.7319,0,0,0.07727102242309496,0,
CUST04316,2022-12-04,34,Female,Northeastern,0,Tertiary,Employed,Yes,0,0,1,0,1,2,4,3,7,40681.5,16851.16,0.0,1,3742.89,0,0.6885,0,0,0.3542945050329003,1,2024-01-26
CUST04317,2023-05-31,45,Female,Central,0,Primary,Employed,Yes,0,0,1,0,7,7,0,5,2,53409.14,41292.72,3598.45,1,2400.66,4,0.704,4,0,0.1521151115049214,0,
